,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,clean_tweet,word_length,sentiment,sentiment_polar
377,1266033893125140481,Thu May 28 15:49:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,satriawib97,False,,Praz_Teguh,"Padang Barat, Indonesia",,teguh hukuman langgar psbb,4,1,3
378,1266033886519152640,Thu May 28 15:49:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rencana 8 juni ke bandung, ternyata psbb diperpanjang sampe 12 juni. ya baiq",rencana bandung psbb diperpanjang baiq,in,0,30,nosugarcoated,,,,,,rencana bandung psbb diperpanjang sampe baiq,5,1,4
379,1266033867879673856,Thu May 28 15:49:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@detikcom Panjang umurnya panjang umurnya panjang umur nya si psbb,panjang umurnya panjang umurnya panjang umur nya si psbb,in,0,0,AggiPgoro,,,detikcom,"bandung, Indonesia",,panjang umurnya panjang umurnya panjang umur nya si psbb,9,1,18
380,1266033855351279616,Thu May 28 15:49:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,0,Suryapr37700870,False,,geloraco,Purwodadi Purworejo,,tak beli susu corona ayah serahkan anaknya petugas psbb,9,-1,-10
381,1266033850016129024,Thu May 28 15:49:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChusnuIChotimah: Dulu diminta ibadah dirumah ngamuk2 bilang rezim PKI.
Dikasih kebijakn PSBB teriak2 pemerintah bikin susah rakyatnya d…",ibadah dirumah mengamuk bilang rezim pki dikasih kebijakn psbb teriak pemerintah bikin susah rakyatnya,in,0,95,NikenBagus,,,ChusnuIChotimah,,,ibadah dirumah bilang rezim pki dikasih kebijakn psbb pemerintah bikin susah rakyatnya d,14,1,5
382,1266033844022464512,Thu May 28 15:49:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,latifritonga,,,detikcom,"Jakarta Pusat, DKI Jakarta",,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
383,1266033822480494593,Thu May 28 15:49:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,902,rnkrnwn,,,detikcom,,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
384,1266033818147799042,Thu May 28 15:49:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CNNIndonesia: Pemerintah: PSBB Ibarat Gas, New Normal Remnya https://t.co/T0jBfmAuZa",pemerintah psbb gas new normal remnya,in,0,47,elevenslay,False,,CNNIndonesia,,,pemerintah psbb gas new normal remnya,6,-1,-8
385,1266033803799040001,Thu May 28 15:49:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@faizsiugal2 Asal psbb gak di perpanjang klo di perpanjang SIKM kayanya bakal berlanjut trs,psbb tidak perpanjang perpanjang sikm kayaknya berlanjut,in,0,0,ARG29_Photo,,,faizsiugal2,,,psbb gak perpanjang klo perpanjang sikm kayanya berlanjut trs,7,-1,-5
386,1266033801387368449,Thu May 28 15:49:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,902,molfina14,,,ustadtengkuzul,Dunia ini panggung sandiwara,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
387,1266033792675790848,Thu May 28 15:49:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,58,mr_supiansyah,False,,geloraco,Indonesia,,mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,11,1,2
388,1266033780566839296,Thu May 28 15:49:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cryingbbyx Efek psbb wkwk,efek psbb wkwk,in,0,0,wahyu_worldd,,,cryingbbyx,,,efek psbb wkwk,3,1,3
389,1266033773717581824,Thu May 28 15:49:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,soundBroKen,,,detikcom,,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
390,1266033771813335040,Thu May 28 15:49:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,0,arif_irwn,,,detikcom,INA,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
391,1266033760505495553,Thu May 28 15:49:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,awgustta,True,,Praz_Teguh,"Surakarta, Jawa Tengah",,teguh hukuman langgar psbb,4,1,3
392,1266033756135022594,Thu May 28 15:49:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kurva blm turun udh iming2 new normal awal Juni, tp skrg psbb malah diperpanjang lagi. Puyeng bilang boss",kurva turun iming new normal awal psbb diperpanjang puyeng bilang boss,in,1,0,shitajda,,,,Bandung ,,kurva blm turun udh new normal awal tp skrg psbb diperpanjang puyeng bilang boss,11,1,2
393,1266033738229702658,Thu May 28 15:48:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ughrespectcok @GramediaSolo Yuuk, ya ampun, psbb T^T ku seharian ga buka twt",yuuk ampun psbb t t ku seharian ga buka twt,in,0,0,fa_dhilahkh05,,,"ughrespectcok, GramediaSolo",Lurolona Village,,yuuk ampun psbb t t ku seharian ga buka twt,10,1,2
394,1266033735448715264,Thu May 28 15:48:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,0,putriputtrri,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
395,1266033730251968513,Thu May 28 15:48:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,dheviaharsanta,True,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
396,1266033721448165376,Thu May 28 15:48:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,gemaliero,False,,Praz_Teguh,INDONESIA,,teguh hukuman langgar psbb,4,1,3
397,1266033712900091904,Thu May 28 15:48:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,D4D4NGLH,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
398,1266033709976674310,Thu May 28 15:48:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,1,0,TrioMacari2000,False,,geloraco,Nowhere but everywhere,,mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,11,1,2
399,1266033704649932802,Thu May 28 15:48:51 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Terus nanti keluar statement: psbb is the new normal.

Hayuklah urang gelut weh gelut!",keluar statement psbb is new normal hayuklah gelut weh gelut,in,0,0,vermethyst,,,,Nuniversity ECCE Department ,,keluar statement psbb is new normal hayuklah urang gelut weh gelut,10,-1,-2
400,1266033693971247104,Thu May 28 15:48:49 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Anandadinaa sg pempek kam bikin laper. mana psbb banjar bikin warung pada tutup tengah malem pulaa,sg pempek kam bikin laper psbb banjar bikin warung tutup malam pulaa,in,0,0,bukankongguan,,,Anandadinaa,,,sg pempek kam bikin laper psbb banjar bikin warung tutup malem pulaa,12,-1,-4
401,1266033690108280832,Thu May 28 15:48:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @m4rlen4: https://t.co/Khc6g1adeN

Berbuntut panjang!

Lawan petugas saat PSBB polda Jatim pastikan Umar Assegaf kena sanksi hukum

@mua…",berbuntut panjang lawan petugas psbb polda jatim pastikan umar assegaf kena sanksi hukum,in,0,1,Sitiq0mariya,False,,m4rlen4,,,berbuntut panjang lawan petugas psbb polda jatim pastikan umar assegaf kena sanksi hukum,13,1,4
402,1266033687574925312,Thu May 28 15:48:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,kakikekuko,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
403,1266033679165542401,Thu May 28 15:48:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,ilmAudian,,,detikcom,Indonesia,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
404,1266033661956157440,Thu May 28 15:48:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DKIJakarta  Kebijakan ""New Normal"" jangan untuk uji coba dijalankan, selamanya akan mendapatkan efek domino dan costnya akan 2-3 lipat..!! Bertahan saja perpanjang PSBB jangan terpancing kebijakan Pusat karena nanti tetap Gubernur yg disalahkan.. @BangAriza @aniesbaswedan",kebijakan new normal uji coba dijalankan mendapatkan efek domino costnya lipat bertahan perpanjang psbb terpancing kebijakan pusat gubernur disalahkan,in,0,0,elmahfudzi,,,"DKIJakarta, BangAriza, aniesbaswedan","Yogyakarta, Indonesia",,kebijakan new normal uji coba dijalankan mendapatkan efek domino costnya lipat bertahan perpanjang psbb terpancing kebijakan pusat gubernur disalahkan,19,1,20
405,1266033656658685954,Thu May 28 15:48:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,yudiosaputra,False,,Praz_Teguh,jakarta,,teguh hukuman langgar psbb,4,1,3
406,1266033652061761536,Thu May 28 15:48:39 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mulai banyak yang sambat dengan jasa pengiriman. sabar dan maklumi aja gaes karena PSBB. Tapi klo gini terus ya anggap aja 'new normal',sambat jasa pengiriman sabar maklumi gaes psbb gini anggap new normal,in,0,0,ndaruto24,,,,SQR | SDA | TA | MLG | ANFIELD,,sambat jasa pengiriman sabar maklumi aja gaes psbb klo gini anggap aja new normal,11,1,5
407,1266033646294560768,Thu May 28 15:48:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,0,E_A_F_arief,,,Sonnymumbunan,"Malang, Jawa Timur",,new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,14,-1,-14
408,1266033642389663745,Thu May 28 15:48:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Paltiwest: Bagi mereka yang pernah mengisi BBM di SPBU Pertamina atau yang lainnya saat PSBB pasti mengalami hal yang sama saya rasakan…,mengisi bbm spbu pertamina psbb mengalami rasakan,in,0,22,NormanAhmad6,,,Paltiwest,"Kalimantan Utara, Indonesia",,mengisi bbm spbu pertamina psbb mengalami rasakan,7,1,3
409,1266033634768637952,Thu May 28 15:48:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lafyouw Lgi psbb ay,psbb sayang,in,0,0,nhhahahihi,,,lafyouw,"Sidoarjo, Indonesia",,lgi psbb ay,2,1,3
410,1266033594448769024,Thu May 28 15:48:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBB, Pertandingan Sepakbola Britania Bergulir ...lagi, hoooray 😅 https://t.co/LZLry3phor",psbb pertandingan sepakbola britania bergulir hoooray,in,0,0,Nanda_Mocu,False,,,"Bogor,Bandung,Indonesia","[[107.5660696, -6.9626011], [107.5889095, -6.9626011], [107.5889095, -6.9180357], [107.5660696, -6.9180357]]",psbb pertandingan sepakbola britania bergulir hoooray,6,-1,-1
411,1266033590845927425,Thu May 28 15:48:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,0,putrasendow,,,detikcom,"Depok, Jawa Barat",,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
412,1266033581488402432,Thu May 28 15:48:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,anisafy22,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
413,1266033578695000064,Thu May 28 15:48:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@collegemenfess mematuhi PSBB!,mematuhi psbb,in,0,0,Arethapandya,,,collegemenfess,404 not found,,mematuhi psbb,2,1,4
414,1266033560504266752,Thu May 28 15:48:17 +0000 2020,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",https://t.co/NaVuTDSJOA yang bandel #PSBB https://t.co/vOs7gPa2fn,bandel,in,0,0,komendotin,False,PSBB,,,,bandel,2,-1,-5
415,1266033550588964865,Thu May 28 15:48:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,0,jabran_syah20,,,detikcom,Indonesia,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
416,1266033538073153537,Thu May 28 15:48:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @disagp: apapun rencana hari ini, lusa atau kapanpun itu, cuma bs bilang ""iya, nanti ya abis psbb"".",apapun rencana lusa bilang habis psbb,in,0,1,liaaaasst_,,,disagp,Dimana ya? Enaknya dimana?,,apapun rencana lusa bs bilang abis psbb,6,1,2
417,1266033532570226689,Thu May 28 15:48:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,568,HDYTbatavia,,,ustadtengkuzul,"DKI Jakarta, Indonesia",,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
418,1266033508750782465,Thu May 28 15:48:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Manaura__ Sorry to say mbak, 'bersuara' bagi yg dibawah bukan sekedar.. sudah capek nyari kerjaan lagi.
Masalahnya banyak dlm utas tsb, mulai apd, teh jahe, penugasan, sampai PSBB. Liaten data covid jatim, khususnya sby mbak.. Ngeri sangat.. Nakes ketir2 tiap hari buat ketemu keluarga",maaf to say mbak bersuara dibawah bukan capek kerjaan masalahnya dalam utas tsb apd kakak perempuan jahe penugasan psbb liaten data covid jatim sby mbak ngeri nakes ketir ketemu keluarga,in,0,0,Hollyducks,,,Manaura__,,,sorry to say mbak bersuara dibawah bukan capek nyari kerjaan masalahnya dlm utas tsb apd teh jahe penugasan psbb liaten data covid jatim sby mbak ngeri nakes ketemu keluarga,30,1,3
419,1266033494926307331,Thu May 28 15:48:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,pstvthnkg,False,,Praz_Teguh,Indonesia,,teguh hukuman langgar psbb,4,1,3
